image_path,identity
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0002_foggy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0002_lowlight.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0002_noisy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0002_rainy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0002_resized.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0002_sunny.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0003_blurred.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0003_foggy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0003_lowlight.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0003_noisy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0003_rainy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0003_resized.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0003_sunny.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0004_blurred.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0004_foggy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0004_lowlight.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0004_noisy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0004_rainy.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0004_resized.jpg,Samuel_Waksal
data/raw/Task_B/train\Samuel_Waksal\distortion\Samuel_Waksal_0004_sunny.jpg,Samuel_Waksal
data/raw/Task_B/train\Sandra_Banning\Sandra_Banning_0001.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Banning\distortion\Sandra_Banning_0001_blurred.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Banning\distortion\Sandra_Banning_0001_foggy.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Banning\distortion\Sandra_Banning_0001_lowlight.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Banning\distortion\Sandra_Banning_0001_noisy.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Banning\distortion\Sandra_Banning_0001_rainy.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Banning\distortion\Sandra_Banning_0001_resized.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Banning\distortion\Sandra_Banning_0001_sunny.jpg,Sandra_Banning
data/raw/Task_B/train\Sandra_Milo\Sandra_Milo_0001.jpg,Sandra_Milo
data/raw/Task_B/train\Sandra_Milo\distortion\Sandra_Milo_0001_blurred.jpg,Sandra_Milo
data/raw/Task_B/train\Sandra_Milo\distortion\Sandra_Milo_0001_foggy.jpg,Sandra_Milo
data/raw/Task_B/train\Sandra_Milo\distortion\Sandra_Milo_0001_lowlight.jpg,Sandra_Milo
data/raw/Task_B/train\Sandra_Milo\distortion\Sandra_Milo_0001_noisy.jpg,Sandra_Milo
data/raw/Task_B/train\Sandra_Milo\distortion\Sandra_Milo_0001_rainy.jpg,Sandra_Milo
data/raw/Task_B/train\Sandra_Milo\distortion\Sandra_Milo_0001_resized.jpg,Sandra_Milo
data/raw/Task_B/train\Sandra_Milo\distortion\Sandra_Milo_0001_sunny.jpg,Sandra_Milo
data/raw/Task_B/train\Sarah_Price\Sarah_Price_0001.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Price\distortion\Sarah_Price_0001_blurred.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Price\distortion\Sarah_Price_0001_foggy.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Price\distortion\Sarah_Price_0001_lowlight.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Price\distortion\Sarah_Price_0001_noisy.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Price\distortion\Sarah_Price_0001_rainy.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Price\distortion\Sarah_Price_0001_resized.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Price\distortion\Sarah_Price_0001_sunny.jpg,Sarah_Price
data/raw/Task_B/train\Sarah_Weddington\Sarah_Weddington_0001.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Weddington\distortion\Sarah_Weddington_0001_blurred.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Weddington\distortion\Sarah_Weddington_0001_foggy.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Weddington\distortion\Sarah_Weddington_0001_lowlight.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Weddington\distortion\Sarah_Weddington_0001_noisy.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Weddington\distortion\Sarah_Weddington_0001_rainy.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Weddington\distortion\Sarah_Weddington_0001_resized.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Weddington\distortion\Sarah_Weddington_0001_sunny.jpg,Sarah_Weddington
data/raw/Task_B/train\Sarah_Wynter\Sarah_Wynter_0001.jpg,Sarah_Wynter
data/raw/Task_B/train\Sarah_Wynter\distortion\Sarah_Wynter_0001_blurred.jpg,Sarah_Wynter
data/raw/Task_B/train\Sarah_Wynter\distortion\Sarah_Wynter_0001_foggy.jpg,Sarah_Wynter
data/raw/Task_B/train\Sarah_Wynter\distortion\Sarah_Wynter_0001_lowlight.jpg,Sarah_Wynter
data/raw/Task_B/train\Sarah_Wynter\distortion\Sarah_Wynter_0001_noisy.jpg,Sarah_Wynter
data/raw/Task_B/train\Sarah_Wynter\distortion\Sarah_Wynter_0001_rainy.jpg,Sarah_Wynter
data/raw/Task_B/train\Sarah_Wynter\distortion\Sarah_Wynter_0001_resized.jpg,Sarah_Wynter
data/raw/Task_B/train\Sarah_Wynter\distortion\Sarah_Wynter_0001_sunny.jpg,Sarah_Wynter
data/raw/Task_B/train\Sasha_Alexander\Sasha_Alexander_0001.jpg,Sasha_Alexander
data/raw/Task_B/train\Sasha_Alexander\distortion\Sasha_Alexander_0001_blurred.jpg,Sasha_Alexander
data/raw/Task_B/train\Sasha_Alexander\distortion\Sasha_Alexander_0001_foggy.jpg,Sasha_Alexander
data/raw/Task_B/train\Sasha_Alexander\distortion\Sasha_Alexander_0001_lowlight.jpg,Sasha_Alexander
data/raw/Task_B/train\Sasha_Alexander\distortion\Sasha_Alexander_0001_noisy.jpg,Sasha_Alexander
data/raw/Task_B/train\Sasha_Alexander\distortion\Sasha_Alexander_0001_rainy.jpg,Sasha_Alexander
data/raw/Task_B/train\Sasha_Alexander\distortion\Sasha_Alexander_0001_resized.jpg,Sasha_Alexander
data/raw/Task_B/train\Sasha_Alexander\distortion\Sasha_Alexander_0001_sunny.jpg,Sasha_Alexander
data/raw/Task_B/train\Scott_McNealy\Scott_McNealy_0001.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\Scott_McNealy_0002.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0001_blurred.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0001_foggy.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0001_lowlight.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0001_noisy.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0001_rainy.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0001_resized.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0001_sunny.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0002_blurred.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0002_foggy.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0002_lowlight.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0002_noisy.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0002_rainy.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0002_resized.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_McNealy\distortion\Scott_McNealy_0002_sunny.jpg,Scott_McNealy
data/raw/Task_B/train\Scott_Wallach\Scott_Wallach_0001.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Wallach\distortion\Scott_Wallach_0001_blurred.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Wallach\distortion\Scott_Wallach_0001_foggy.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Wallach\distortion\Scott_Wallach_0001_lowlight.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Wallach\distortion\Scott_Wallach_0001_noisy.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Wallach\distortion\Scott_Wallach_0001_rainy.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Wallach\distortion\Scott_Wallach_0001_resized.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Wallach\distortion\Scott_Wallach_0001_sunny.jpg,Scott_Wallach
data/raw/Task_B/train\Scott_Weiland\Scott_Weiland_0001.jpg,Scott_Weiland
data/raw/Task_B/train\Scott_Weiland\distortion\Scott_Weiland_0001_blurred.jpg,Scott_Weiland
data/raw/Task_B/train\Scott_Weiland\distortion\Scott_Weiland_0001_foggy.jpg,Scott_Weiland
data/raw/Task_B/train\Scott_Weiland\distortion\Scott_Weiland_0001_lowlight.jpg,Scott_Weiland
data/raw/Task_B/train\Scott_Weiland\distortion\Scott_Weiland_0001_noisy.jpg,Scott_Weiland
data/raw/Task_B/train\Scott_Weiland\distortion\Scott_Weiland_0001_rainy.jpg,Scott_Weiland
data/raw/Task_B/train\Scott_Weiland\distortion\Scott_Weiland_0001_resized.jpg,Scott_Weiland
data/raw/Task_B/train\Scott_Weiland\distortion\Scott_Weiland_0001_sunny.jpg,Scott_Weiland
data/raw/Task_B/train\Sean_Astin\Sean_Astin_0001.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\Sean_Astin_0002.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\Sean_Astin_0003.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0001_blurred.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0001_foggy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0001_lowlight.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0001_noisy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0001_rainy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0001_resized.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0001_sunny.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0002_blurred.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0002_foggy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0002_lowlight.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0002_noisy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0002_rainy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0002_resized.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0002_sunny.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0003_blurred.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0003_foggy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0003_lowlight.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0003_noisy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0003_rainy.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0003_resized.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Astin\distortion\Sean_Astin_0003_sunny.jpg,Sean_Astin
data/raw/Task_B/train\Sean_Patrick_OMalley\Sean_Patrick_OMalley_0001.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\Sean_Patrick_OMalley_0002.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\Sean_Patrick_OMalley_0003.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0001_blurred.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0001_foggy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0001_lowlight.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0001_noisy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0001_rainy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0001_resized.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0001_sunny.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0002_blurred.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0002_foggy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0002_lowlight.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0002_noisy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0002_rainy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0002_resized.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0002_sunny.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0003_blurred.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0003_foggy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0003_lowlight.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0003_noisy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0003_rainy.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0003_resized.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Patrick_OMalley\distortion\Sean_Patrick_OMalley_0003_sunny.jpg,Sean_Patrick_OMalley
data/raw/Task_B/train\Sean_Townsend\Sean_Townsend_0001.jpg,Sean_Townsend
data/raw/Task_B/train\Sean_Townsend\distortion\Sean_Townsend_0001_blurred.jpg,Sean_Townsend
data/raw/Task_B/train\Sean_Townsend\distortion\Sean_Townsend_0001_foggy.jpg,Sean_Townsend
data/raw/Task_B/train\Sean_Townsend\distortion\Sean_Townsend_0001_lowlight.jpg,Sean_Townsend
data/raw/Task_B/train\Sean_Townsend\distortion\Sean_Townsend_0001_noisy.jpg,Sean_Townsend
data/raw/Task_B/train\Sean_Townsend\distortion\Sean_Townsend_0001_rainy.jpg,Sean_Townsend
data/raw/Task_B/train\Sean_Townsend\distortion\Sean_Townsend_0001_resized.jpg,Sean_Townsend
data/raw/Task_B/train\Sean_Townsend\distortion\Sean_Townsend_0001_sunny.jpg,Sean_Townsend
data/raw/Task_B/train\Selma_Phoenix\Selma_Phoenix_0001.jpg,Selma_Phoenix
data/raw/Task_B/train\Selma_Phoenix\distortion\Selma_Phoenix_0001_blurred.jpg,Selma_Phoenix
data/raw/Task_B/train\Selma_Phoenix\distortion\Selma_Phoenix_0001_foggy.jpg,Selma_Phoenix
data/raw/Task_B/train\Selma_Phoenix\distortion\Selma_Phoenix_0001_lowlight.jpg,Selma_Phoenix
data/raw/Task_B/train\Selma_Phoenix\distortion\Selma_Phoenix_0001_noisy.jpg,Selma_Phoenix
data/raw/Task_B/train\Selma_Phoenix\distortion\Selma_Phoenix_0001_rainy.jpg,Selma_Phoenix
data/raw/Task_B/train\Selma_Phoenix\distortion\Selma_Phoenix_0001_resized.jpg,Selma_Phoenix
data/raw/Task_B/train\Selma_Phoenix\distortion\Selma_Phoenix_0001_sunny.jpg,Selma_Phoenix
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\Sergei_Alexandrovitch_Ordzhonikidze_0001.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\distortion\Sergei_Alexandrovitch_Ordzhonikidze_0001_blurred.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\distortion\Sergei_Alexandrovitch_Ordzhonikidze_0001_foggy.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\distortion\Sergei_Alexandrovitch_Ordzhonikidze_0001_lowlight.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\distortion\Sergei_Alexandrovitch_Ordzhonikidze_0001_noisy.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\distortion\Sergei_Alexandrovitch_Ordzhonikidze_0001_rainy.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\distortion\Sergei_Alexandrovitch_Ordzhonikidze_0001_resized.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Sergei_Alexandrovitch_Ordzhonikidze\distortion\Sergei_Alexandrovitch_Ordzhonikidze_0001_sunny.jpg,Sergei_Alexandrovitch_Ordzhonikidze
data/raw/Task_B/train\Serge_Klarsfeld\Serge_Klarsfeld_0001.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Serge_Klarsfeld\distortion\Serge_Klarsfeld_0001_blurred.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Serge_Klarsfeld\distortion\Serge_Klarsfeld_0001_foggy.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Serge_Klarsfeld\distortion\Serge_Klarsfeld_0001_lowlight.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Serge_Klarsfeld\distortion\Serge_Klarsfeld_0001_noisy.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Serge_Klarsfeld\distortion\Serge_Klarsfeld_0001_rainy.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Serge_Klarsfeld\distortion\Serge_Klarsfeld_0001_resized.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Serge_Klarsfeld\distortion\Serge_Klarsfeld_0001_sunny.jpg,Serge_Klarsfeld
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0001.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0002.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0003.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0004.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0005.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0006.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0007.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0008.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0009.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0010.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\Sergio_Vieira_De_Mello_0011.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0001_blurred.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0001_foggy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0001_lowlight.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0001_noisy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0001_rainy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0001_resized.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0001_sunny.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0002_blurred.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0002_foggy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0002_lowlight.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0002_noisy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0002_rainy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0002_resized.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0002_sunny.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0003_blurred.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0003_foggy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0003_lowlight.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0003_noisy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0003_rainy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0003_resized.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0003_sunny.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0004_blurred.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0004_foggy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0004_lowlight.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0004_noisy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0004_rainy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0004_resized.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0004_sunny.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0005_blurred.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0005_foggy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0005_lowlight.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0005_noisy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0005_rainy.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0005_resized.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0005_sunny.jpg,Sergio_Vieira_De_Mello
data/raw/Task_B/train\Sergio_Vieira_De_Mello\distortion\Sergio_Vieira_De_Mello_0006_blurred.jpg,Sergio_Vieira_De_Mello
